# SystemID,ComponentID,z,Species,W,dW,W_flag,logN,dlogN,logN_flag,v90,b,db,SampleFlags,PrimarySample?,(P)roximateOr(I)ntervening
# (1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16)
# , , , , , ,(U)pper limit, , ,(U)pper limit, , , ,Flags are (in order from left-to-right):,Set to Y for absorption in primary ions* with all flags in Column 13 set to Y," Proximate absorbers are those separated from z_qso by -10,000 km/s to +5,000 km/s"
# , , , , , , , , ,(S)aturated, , , ,Was the system identified by the automatic line finder?,"*MgII, FeII, CII, CIV, SiIV and NV, as well as OI and SiII_1260", 
# , , , , , , , , ,(M)ultiple values, , , ,Did the system pass the visual inspection check?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of masked wavelength regions?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of BAL regions?, , 
-,-,4.72362,MgII_2803,0.153,0.007 ,-,-,-,-,-,-,-,-,-,-
-,10a,4.72362,MgII,-,-,-,12.94,0.02 ,-,65,20.3, 1.6,YYYY,Y,I
11,-,4.85091,CIV_1548,0.101,0.006 ,-,13.46,0.06 ,-,87,-,-,YYYY,Y,I
-,-,4.85091,CIV_1550,0.054,0.007 ,-,-,-,-,-,-,-,-,-,-
-,11a,4.85091,CIV,-,-,-,13.46,0.06 ,-,87,33.5, 6.4,YYYY,Y,I
12,-,5.72344,CIV_1548,0.151,0.015 ,-,13.65,0.08 ,-,95,-,-,NNYY,N,I
-,-,5.72344,CIV_1550,0.082,0.016 ,-,-,-,-,-,-,-,-,-,-
-,12a,5.72344,CIV,-,-,-,13.65,0.08 ,-,95,36.1, 8.3,NNYY,N,I
12,-,5.72344,SiIV_1393,0.079,0.014 ,-,12.99,0.13 ,-,93,-,-,NNYY,N,I
-,-,5.72344,SiIV_1402,0.041,0.014 ,-,-,-,-,-,-,-,-,-,-
-,12a,5.72344,SiIV,-,-,-,12.99,0.13 ,-,93,36.1, 8.3,NNYY,N,I
13,-,5.89904,OI_1302,0.349,0.01 ,-,16.74,0.61 ,S,79,-,-,YNYY,N,I
-,13a,5.89758,OI,-,-,-,13.86,0.10 ,-,63,21.1, 2.0,YNYY,N,I
-,13b,5.89926,OI,-,-,-,16.74,0.61 ,S,60,13.6, 1.7,YNYY,N,I
13,-,5.89893,MgII_2796,0.967,0.609 ,-,13.70,0.07 ,-,184,-,-,YYNY,N,I
-,-,5.89893,MgII_2803,0.662,0.113 ,-,-,-,-,-,-,-,-,-,-
-,13a,5.89758,MgII,-,-,-,13.26,0.07 ,-,65,21.1, 2.0,YYNY,N,I
-,13b,5.89926,MgII,-,-,-,13.40,0.12 ,-,55,13.6, 1.7,YYNY,N,I
-,13c,5.90099,MgII,-,-,-,12.79,0.06 ,-,73,25.3, 3.8,YYNY,N,I
13,-,5.89926,FeII_2382,0.109,0.010 ,-,12.94,0.04 ,-,55,-,-,YNYY,N,I
-,-,5.89926,FeII_2600,0.101,0.008 ,-,-,-,-,-,-,-,-,-,-
-,-,5.89926,FeII_2344,0.044,0.005 ,-,-,-,-,-,-,-,-,-,-
-,-,5.89926,FeII_2586,0.033,0.007 ,-,-,-,-,-,-,-,-,-,-
-,13b,5.89926,FeII,-,-,-,12.94,0.04 ,-,55,13.6, 1.7,YNYY,N,I
13,-,5.89904,CII_1334,0.400,0.007 ,-,14.59,0.06 ,-,181,-,-,YYYY,Y,I
-,13a,5.89758,CII,-,-,-,14.05,0.03 ,-,61,21.1, 2.0,YYYY,Y,I
-,13b,5.89926,CII,-,-,-,14.34,0.11 ,-,49,13.6, 1.7,YYYY,Y,I
-,13c,5.90099,CII,-,-,-,13.74,0.05 ,-,70,25.3, 3.8,YYYY,Y,I
13,-,5.89926,SiII_1526,0.056,0.009 ,-,13.39,0.09 ,-,55,-,-,YNYY,N,I
-,-,5.89926,SiII_1304,0.029,0.004 ,-,-,-,-,-,-,-,-,-,-
-,13b,5.89926,SiII,-,-,-,13.39,0.09 ,-,49,13.6, 1.7,YNYY,N,I
13,-,5.89939,CIV_1548,0.375,0.019 ,-,14.12,0.05 ,-,187,-,-,YYYY,Y,I
-,-,5.89939,CIV_1550,0.222,0.024 ,-,-,-,-,-,-,-,-,-,-
-,13d,5.89758,CIV,-,-,-,13.68,0.10 ,S,53,12.5, 4.0,YYYY,Y,I
-,13e,5.89926,CIV,-,-,-,13.56,0.09 ,-,77,26.7, 6.8,YYYY,Y,I
-,13f,5.90099,CIV,-,-,-,13.69,0.07 ,-,67,21.7, 5.2,YYYY,Y,I
13,-,5.89922,SiIV_1393,0.212,0.011 ,-,13.47,0.04 ,-,182,-,-,YYYY,Y,I
-,-,5.89922,SiIV_1402,0.118,0.012 ,-,-,-,-,-,-,-,-,-,-
-,13d,5.89758,SiIV,-,-,-,13.05,0.06 ,-,47,12.5, 4.0,YYYY,Y,I
-,13e,5.89926,SiIV,-,-,-,12.98,0.08 ,-,73,26.7, 6.8,YYYY,Y,I
-,13f,5.90099,SiIV,-,-,-,12.94,0.09 ,-,63,21.7, 5.2,YYYY,Y,I
14,-,6.27810,CIV_1548,0.124,0.012 ,-,13.62,0.05 ,-,63,-,-,NNYY,N,P
-,-,6.27810,CIV_1550,0.072,0.014 ,-,-,-,-,-,-,-,-,-,-
-,14a,6.27810,CIV,-,-,-,13.62,0.05 ,-,63,19.0, 4.4,NNYY,N,P
15,-,6.42326,CIV_1548,0.372,0.013 ,-,14.13,0.03 ,-,122,-,-,YYYY,Y,P
-,-,6.42326,CIV_1550,0.223,0.015 ,-,-,-,-,-,-,-,-,-,-
-,15a,6.42326,CIV,-,-,-,14.13,0.03 ,S,122,49.0, 3.7,YYYY,Y,P
